,Country Code,Country Name,Type of Mortality,Gender,Diseas,Unit,Year,Mortality Rate
2720,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2012,87.46
2721,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2013,87.82
2722,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2014,79.38
2723,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2015,79.3
2724,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2016,77.34
2725,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2017,75.81
2726,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2018,73.36
2727,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2019,69.33
2728,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2020,66.27
2729,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2021,65.67
2730,BE,Belgium,Treatable mortality,M,TOTAL,Rate,2022,67.13
2731,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2012,261.28
2732,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2013,248.15
2733,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2014,256.34
2734,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2015,252.99
2735,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2016,251.99
2736,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2017,246.1
2737,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2018,244.66
2738,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2019,244.85
2739,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2020,279.78
2740,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2021,295.45
2741,BG,Bulgaria,Treatable mortality,M,TOTAL,Rate,2022,258.66
2742,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2012,63.45
2743,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2013,61.6
2744,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2014,60.65
2745,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2015,59.86
2746,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2016,54.23
2747,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2017,54.71
2748,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2018,54.47
2749,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2019,52.2
2750,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2020,52.54
2751,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2021,50.08
2752,CH,Switzerland,Treatable mortality,M,TOTAL,Rate,2022,50.81
2753,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2012,101.88
2754,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2013,87.87
2755,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2014,84.74
2756,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2015,89.91
2757,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2016,83.46
2758,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2017,88.35
2759,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2018,92.69
2760,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2019,90.76
2761,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2020,84.26
2762,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2021,92.61
2763,CY,Cyprus,Treatable mortality,M,TOTAL,Rate,2022,88.9
2764,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2012,186.58
2765,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2013,182.09
2766,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2014,170.95
2767,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2015,175.33
2768,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2016,165.79
2769,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2017,162.92
2770,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2018,160.82
2771,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2019,154.28
2772,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2020,159.27
2773,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2021,162.27
2774,CZ,Czechia,Treatable mortality,M,TOTAL,Rate,2022,146.56
2775,DE,Germany,Treatable mortality,M,TOTAL,Rate,2012,106.51
2776,DE,Germany,Treatable mortality,M,TOTAL,Rate,2013,105.62
2777,DE,Germany,Treatable mortality,M,TOTAL,Rate,2014,100.9
2778,DE,Germany,Treatable mortality,M,TOTAL,Rate,2015,103.27
2779,DE,Germany,Treatable mortality,M,TOTAL,Rate,2016,99.8
2780,DE,Germany,Treatable mortality,M,TOTAL,Rate,2017,98.42
2781,DE,Germany,Treatable mortality,M,TOTAL,Rate,2018,98.42
2782,DE,Germany,Treatable mortality,M,TOTAL,Rate,2019,94.12
2783,DE,Germany,Treatable mortality,M,TOTAL,Rate,2020,93.88
2784,DE,Germany,Treatable mortality,M,TOTAL,Rate,2021,95.28
2785,DE,Germany,Treatable mortality,M,TOTAL,Rate,2022,97.08
2786,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2012,92.44
2787,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2013,87.55
2788,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2014,83.0
2789,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2015,82.83
2790,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2016,81.51
2791,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2017,81.59
2792,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2018,79.81
2793,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2019,73.25
2794,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2020,69.66
2795,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2021,69.19
2796,DK,Denmark,Treatable mortality,M,TOTAL,Rate,2022,70.68
2797,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2012,229.96
2798,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2013,217.37
2799,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2014,216.68
2800,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2015,205.27
2801,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2016,200.33
2802,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2017,193.26
2803,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2018,183.61
2804,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2019,185.15
2805,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2020,172.63
2806,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2021,185.18
2807,EE,Estonia,Treatable mortality,M,TOTAL,Rate,2022,174.78
2808,EL,Greece,Treatable mortality,M,TOTAL,Rate,2012,117.64
2809,EL,Greece,Treatable mortality,M,TOTAL,Rate,2013,109.98
2810,EL,Greece,Treatable mortality,M,TOTAL,Rate,2014,116.17
2811,EL,Greece,Treatable mortality,M,TOTAL,Rate,2015,119.39
2812,EL,Greece,Treatable mortality,M,TOTAL,Rate,2016,116.64
2813,EL,Greece,Treatable mortality,M,TOTAL,Rate,2017,113.93
2814,EL,Greece,Treatable mortality,M,TOTAL,Rate,2018,109.77
2815,EL,Greece,Treatable mortality,M,TOTAL,Rate,2019,114.2
2816,EL,Greece,Treatable mortality,M,TOTAL,Rate,2020,113.96
2817,EL,Greece,Treatable mortality,M,TOTAL,Rate,2021,114.99
2818,EL,Greece,Treatable mortality,M,TOTAL,Rate,2022,105.08
2819,ES,Spain,Treatable mortality,M,TOTAL,Rate,2012,86.36
2820,ES,Spain,Treatable mortality,M,TOTAL,Rate,2013,82.3
2821,ES,Spain,Treatable mortality,M,TOTAL,Rate,2014,81.19
2822,ES,Spain,Treatable mortality,M,TOTAL,Rate,2015,80.8
2823,ES,Spain,Treatable mortality,M,TOTAL,Rate,2016,79.15
2824,ES,Spain,Treatable mortality,M,TOTAL,Rate,2017,77.63
2825,ES,Spain,Treatable mortality,M,TOTAL,Rate,2018,76.45
2826,ES,Spain,Treatable mortality,M,TOTAL,Rate,2019,74.03
2827,ES,Spain,Treatable mortality,M,TOTAL,Rate,2020,73.41
2828,ES,Spain,Treatable mortality,M,TOTAL,Rate,2021,72.44
2829,ES,Spain,Treatable mortality,M,TOTAL,Rate,2022,74.21
2830,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2012,119.27
2831,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2013,115.42
2832,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2014,110.88
2833,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2015,112.47
2834,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2016,108.91
2835,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2017,107.71
2836,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2018,107.29
2837,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2019,104.78
2838,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2020,108.98
2839,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2021,111.34
2840,EU27_2020,European Union - 27 countries (from 2020),Treatable mortality,M,TOTAL,Rate,2022,107.21
2841,EU28,European Union - 28 countries (2013-2020),Treatable mortality,M,TOTAL,Rate,2012,116.95
2842,EU28,European Union - 28 countries (2013-2020),Treatable mortality,M,TOTAL,Rate,2013,113.32
2843,EU28,European Union - 28 countries (2013-2020),Treatable mortality,M,TOTAL,Rate,2014,109.04
2844,EU28,European Union - 28 countries (2013-2020),Treatable mortality,M,TOTAL,Rate,2015,110.65
2845,EU28,European Union - 28 countries (2013-2020),Treatable mortality,M,TOTAL,Rate,2016,107.47
2846,EU28,European Union - 28 countries (2013-2020),Treatable mortality,M,TOTAL,Rate,2017,106.33
2847,FI,Finland,Treatable mortality,M,TOTAL,Rate,2012,102.45
2848,FI,Finland,Treatable mortality,M,TOTAL,Rate,2013,99.63
2849,FI,Finland,Treatable mortality,M,TOTAL,Rate,2014,95.69
2850,FI,Finland,Treatable mortality,M,TOTAL,Rate,2015,91.84
2851,FI,Finland,Treatable mortality,M,TOTAL,Rate,2016,91.82
2852,FI,Finland,Treatable mortality,M,TOTAL,Rate,2017,91.42
2853,FI,Finland,Treatable mortality,M,TOTAL,Rate,2018,84.97
2854,FI,Finland,Treatable mortality,M,TOTAL,Rate,2019,81.47
2855,FI,Finland,Treatable mortality,M,TOTAL,Rate,2020,85.01
2856,FI,Finland,Treatable mortality,M,TOTAL,Rate,2021,83.2
2857,FI,Finland,Treatable mortality,M,TOTAL,Rate,2022,85.55
2858,FR,France,Treatable mortality,M,TOTAL,Rate,2012,71.26
2859,FR,France,Treatable mortality,M,TOTAL,Rate,2013,69.75
2860,FR,France,Treatable mortality,M,TOTAL,Rate,2014,66.64
2861,FR,France,Treatable mortality,M,TOTAL,Rate,2015,67.64
2862,FR,France,Treatable mortality,M,TOTAL,Rate,2016,66.63
2863,FR,France,Treatable mortality,M,TOTAL,Rate,2017,65.57
2864,FR,France,Treatable mortality,M,TOTAL,Rate,2018,64.86
2865,FR,France,Treatable mortality,M,TOTAL,Rate,2019,63.85
2866,FR,France,Treatable mortality,M,TOTAL,Rate,2020,62.95
2867,FR,France,Treatable mortality,M,TOTAL,Rate,2021,63.52
2868,FR,France,Treatable mortality,M,TOTAL,Rate,2022,64.01
2869,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2012,188.58
2870,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2013,176.58
2871,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2014,182.66
2872,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2015,187.51
2873,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2016,175.61
2874,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2017,176.44
2875,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2018,170.83
2876,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2019,164.15
2877,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2020,169.05
2878,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2021,176.95
2879,HR,Croatia,Treatable mortality,M,TOTAL,Rate,2022,172.11
2880,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2012,248.59
2881,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2013,238.47
2882,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2014,235.51
2883,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2015,235.51
2884,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2016,229.29
2885,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2017,232.94
2886,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2018,231.6
2887,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2019,227.74
2888,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2020,233.25
2889,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2021,249.32
2890,HU,Hungary,Treatable mortality,M,TOTAL,Rate,2022,232.73
2891,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2012,99.04
2892,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2013,95.0
2893,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2014,90.24
2894,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2015,90.04
2895,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2016,84.87
2896,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2017,78.57
2897,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2018,80.74
2898,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2019,77.04
2899,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2020,74.72
2900,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2021,76.34
2901,IE,Ireland,Treatable mortality,M,TOTAL,Rate,2022,75.96
2902,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2012,66.66
2903,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2013,63.91
2904,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2014,66.85
2905,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2015,64.63
2906,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2016,66.37
2907,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2017,62.02
2908,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2018,66.43
2909,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2019,58.2
2910,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2020,56.94
2911,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2021,60.51
2912,IS,Iceland,Treatable mortality,M,TOTAL,Rate,2022,65.26
2913,IT,Italy,Treatable mortality,M,TOTAL,Rate,2012,81.47
2914,IT,Italy,Treatable mortality,M,TOTAL,Rate,2013,77.97
2915,IT,Italy,Treatable mortality,M,TOTAL,Rate,2014,73.97
2916,IT,Italy,Treatable mortality,M,TOTAL,Rate,2015,77.57
2917,IT,Italy,Treatable mortality,M,TOTAL,Rate,2016,71.65
2918,IT,Italy,Treatable mortality,M,TOTAL,Rate,2017,71.07
2919,IT,Italy,Treatable mortality,M,TOTAL,Rate,2018,69.39
2920,IT,Italy,Treatable mortality,M,TOTAL,Rate,2019,68.15
2921,IT,Italy,Treatable mortality,M,TOTAL,Rate,2020,71.98
2922,IT,Italy,Treatable mortality,M,TOTAL,Rate,2021,69.03
2923,IT,Italy,Treatable mortality,M,TOTAL,Rate,2022,68.86
2924,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2012,94.93
2925,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2013,69.58
2926,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2014,42.58
2927,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2015,66.4
2928,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2016,40.78
2929,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2017,63.57
2930,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2018,74.23
2931,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2019,59.93
2932,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2020,64.9
2933,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2021,71.06
2934,LI,Liechtenstein,Treatable mortality,M,TOTAL,Rate,2022,58.9
2935,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2012,318.1
2936,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2013,312.41
2937,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2014,292.43
2938,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2015,309.28
2939,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2016,298.09
2940,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2017,267.43
2941,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2018,271.25
2942,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2019,258.65
2943,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2020,292.35
2944,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2021,275.94
2945,LT,Lithuania,Treatable mortality,M,TOTAL,Rate,2022,265.0
2946,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2012,84.5
2947,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2013,88.0
2948,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2014,73.85
2949,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2015,69.95
2950,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2016,74.79
2951,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2017,83.16
2952,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2018,81.77
2953,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2019,71.95
2954,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2020,67.75
2955,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2021,58.77
2956,LU,Luxembourg,Treatable mortality,M,TOTAL,Rate,2022,66.18
2957,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2012,320.58
2958,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2013,305.78
2959,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2014,298.81
2960,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2015,284.04
2961,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2016,284.98
2962,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2017,283.6
2963,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2018,272.12
2964,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2019,257.97
2965,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2020,262.06
2966,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2021,295.6
2967,LV,Latvia,Treatable mortality,M,TOTAL,Rate,2022,290.26
2968,MT,Malta,Treatable mortality,M,TOTAL,Rate,2012,123.5
2969,MT,Malta,Treatable mortality,M,TOTAL,Rate,2013,102.42
2970,MT,Malta,Treatable mortality,M,TOTAL,Rate,2014,102.71
2971,MT,Malta,Treatable mortality,M,TOTAL,Rate,2015,92.62
2972,MT,Malta,Treatable mortality,M,TOTAL,Rate,2016,90.26
2973,MT,Malta,Treatable mortality,M,TOTAL,Rate,2017,92.47
2974,MT,Malta,Treatable mortality,M,TOTAL,Rate,2018,107.63
2975,MT,Malta,Treatable mortality,M,TOTAL,Rate,2019,92.38
2976,MT,Malta,Treatable mortality,M,TOTAL,Rate,2020,103.38
2977,MT,Malta,Treatable mortality,M,TOTAL,Rate,2021,88.09
2978,MT,Malta,Treatable mortality,M,TOTAL,Rate,2022,98.09
2979,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2012,79.63
2980,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2013,75.33
2981,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2014,68.96
2982,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2015,70.26
2983,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2016,67.77
2984,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2017,64.88
2985,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2018,65.81
2986,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2019,59.42
2987,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2020,57.12
2988,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2021,58.51
2989,NL,Netherlands,Treatable mortality,M,TOTAL,Rate,2022,59.1
2990,NO,Norway,Treatable mortality,M,TOTAL,Rate,2012,83.74
2991,NO,Norway,Treatable mortality,M,TOTAL,Rate,2013,76.89
2992,NO,Norway,Treatable mortality,M,TOTAL,Rate,2014,71.8
2993,NO,Norway,Treatable mortality,M,TOTAL,Rate,2015,72.42
2994,NO,Norway,Treatable mortality,M,TOTAL,Rate,2016,67.57
2995,NO,Norway,Treatable mortality,M,TOTAL,Rate,2017,65.79
2996,NO,Norway,Treatable mortality,M,TOTAL,Rate,2018,62.74
2997,NO,Norway,Treatable mortality,M,TOTAL,Rate,2019,61.7
2998,NO,Norway,Treatable mortality,M,TOTAL,Rate,2020,59.41
2999,NO,Norway,Treatable mortality,M,TOTAL,Rate,2021,60.16
3000,NO,Norway,Treatable mortality,M,TOTAL,Rate,2022,62.0
3001,PL,Poland,Treatable mortality,M,TOTAL,Rate,2012,187.43
3002,PL,Poland,Treatable mortality,M,TOTAL,Rate,2013,181.39
3003,PL,Poland,Treatable mortality,M,TOTAL,Rate,2014,166.73
3004,PL,Poland,Treatable mortality,M,TOTAL,Rate,2015,167.77
3005,PL,Poland,Treatable mortality,M,TOTAL,Rate,2016,164.61
3006,PL,Poland,Treatable mortality,M,TOTAL,Rate,2017,168.48
3007,PL,Poland,Treatable mortality,M,TOTAL,Rate,2018,170.23
3008,PL,Poland,Treatable mortality,M,TOTAL,Rate,2019,171.68
3009,PL,Poland,Treatable mortality,M,TOTAL,Rate,2020,189.21
3010,PL,Poland,Treatable mortality,M,TOTAL,Rate,2021,192.51
3011,PL,Poland,Treatable mortality,M,TOTAL,Rate,2022,184.97
3012,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2012,110.35
3013,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2013,107.99
3014,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2014,108.67
3015,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2015,105.11
3016,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2016,105.66
3017,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2017,99.35
3018,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2018,100.98
3019,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2019,94.2
3020,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2020,95.71
3021,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2021,88.27
3022,PT,Portugal,Treatable mortality,M,TOTAL,Rate,2022,88.46
3023,RO,Romania,Treatable mortality,M,TOTAL,Rate,2012,274.74
3024,RO,Romania,Treatable mortality,M,TOTAL,Rate,2013,262.39
3025,RO,Romania,Treatable mortality,M,TOTAL,Rate,2014,259.53
3026,RO,Romania,Treatable mortality,M,TOTAL,Rate,2015,264.59
3027,RO,Romania,Treatable mortality,M,TOTAL,Rate,2016,263.53
3028,RO,Romania,Treatable mortality,M,TOTAL,Rate,2017,261.74
3029,RO,Romania,Treatable mortality,M,TOTAL,Rate,2018,271.81
3030,RO,Romania,Treatable mortality,M,TOTAL,Rate,2019,271.07
3031,RO,Romania,Treatable mortality,M,TOTAL,Rate,2020,308.01
3032,RO,Romania,Treatable mortality,M,TOTAL,Rate,2021,335.46
3033,RO,Romania,Treatable mortality,M,TOTAL,Rate,2022,288.3
3034,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2012,203.79
3035,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2013,198.19
3036,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2014,191.95
3037,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2015,204.84
3038,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2016,199.7
3039,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2017,199.03
3040,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2018,195.6
3041,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2019,201.12
3042,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2020,218.26
3043,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2021,220.72
3044,RS,Serbia,Treatable mortality,M,TOTAL,Rate,2022,213.96
3045,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2012,84.27
3046,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2013,82.92
3047,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2014,77.56
3048,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2015,78.69
3049,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2016,74.39
3050,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2017,71.9
3051,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2018,71.79
3052,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2019,65.35
3053,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2020,68.87
3054,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2021,66.22
3055,SE,Sweden,Treatable mortality,M,TOTAL,Rate,2022,64.45
3056,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2012,112.49
3057,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2013,117.81
3058,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2014,107.5
3059,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2015,110.4
3060,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2016,94.8
3061,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2017,91.43
3062,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2018,92.72
3063,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2019,83.24
3064,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2020,80.85
3065,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2021,80.29
3066,SI,Slovenia,Treatable mortality,M,TOTAL,Rate,2022,74.18
3067,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2012,237.26
3068,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2013,237.99
3069,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2014,224.24
3070,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2015,231.9
3071,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2016,217.69
3072,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2017,227.96
3073,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2018,211.75
3074,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2019,212.69
3075,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2020,223.78
3076,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2021,275.01
3077,SK,Slovakia,Treatable mortality,M,TOTAL,Rate,2022,232.11
3078,TR,Türkiye,Treatable mortality,M,TOTAL,Rate,2012,139.15
3079,TR,Türkiye,Treatable mortality,M,TOTAL,Rate,2013,159.04
